cod_municipio,anio,semana_epi,tipo_dengue,casos,NOM_MPIO,NOM_DPTO,altitud_msnm,cat_altitud,poblacion,tasa_x100k
44001,2019,49,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,50,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,51,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,51,dengue_grave,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,52,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44035,2018,5,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,7,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,8,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,10,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,12,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,13,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,14,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,15,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,16,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,17,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,23,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,24,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,29,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,30,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,32,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,34,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,40,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,42,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,45,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,46,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,48,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,50,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,51,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2018,52,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),29154.0,3.4300610550867807
44035,2019,1,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44035,2019,2,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44035,2019,3,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44035,2019,4,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44035,2019,5,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44035,2019,6,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44035,2019,7,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44035,2019,8,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44035,2019,9,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44035,2019,10,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44035,2019,12,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44035,2019,15,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44035,2019,16,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44035,2019,18,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44035,2019,20,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44035,2019,39,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44035,2019,43,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44035,2019,50,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44035,2019,52,dengue,1,ALBANIA,LA GUAJIRA,80.0,Bajo (<1.000 m),30566.0,3.2716089772950334
44078,2018,2,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,3,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,6,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,7,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,16,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,17,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,20,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,21,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,22,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,23,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,24,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,25,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,26,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,27,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,28,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,29,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,30,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,31,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,32,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,33,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,34,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,35,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,36,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,37,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,38,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,39,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,40,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,41,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,42,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,43,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,44,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,45,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,46,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,47,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,48,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,49,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,50,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,51,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2018,52,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),35753.0,2.796968086594132
44078,2019,1,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,3,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,4,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,5,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,6,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,8,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,11,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,12,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,15,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,17,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,18,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,20,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,22,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,27,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,34,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,38,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,41,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,41,dengue_grave,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,44,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,47,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,50,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44078,2019,52,dengue,1,BARRANCAS,LA GUAJIRA,238.0,Bajo (<1.000 m),37327.0,2.679025906180513
44090,2018,5,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,19,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,25,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,27,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,28,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,29,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,30,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,35,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,37,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,38,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,39,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,40,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,41,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,42,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,42,dengue_grave,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,43,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,44,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,45,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,46,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,48,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,49,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,50,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,51,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2018,52,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),37745.0,2.649357530798781
44090,2019,1,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),40063.0,2.4960686918103985
44090,2019,2,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),40063.0,2.4960686918103985
44090,2019,3,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),40063.0,2.4960686918103985
44090,2019,5,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),40063.0,2.4960686918103985
44090,2019,6,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),40063.0,2.4960686918103985
44090,2019,7,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),40063.0,2.4960686918103985
44090,2019,9,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),40063.0,2.4960686918103985
44090,2019,10,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),40063.0,2.4960686918103985
44090,2019,11,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),40063.0,2.4960686918103985
44090,2019,23,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),40063.0,2.4960686918103985
44090,2019,25,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),40063.0,2.4960686918103985
44090,2019,30,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),40063.0,2.4960686918103985
44090,2019,32,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),40063.0,2.4960686918103985
44090,2019,33,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),40063.0,2.4960686918103985
44090,2019,34,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),40063.0,2.4960686918103985
44090,2019,37,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),40063.0,2.4960686918103985
44090,2019,38,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),40063.0,2.4960686918103985
44090,2019,51,dengue,1,DIBULLA,LA GUAJIRA,1154.0,Medio (1.000-1.800 m),40063.0,2.4960686918103985
44098,2018,5,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13002.0,7.691124442393479
44098,2018,18,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13002.0,7.691124442393479
44098,2018,22,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13002.0,7.691124442393479
44098,2018,23,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13002.0,7.691124442393479
44098,2018,26,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13002.0,7.691124442393479
44098,2018,27,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13002.0,7.691124442393479
44098,2018,30,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13002.0,7.691124442393479
44098,2018,32,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13002.0,7.691124442393479
44098,2018,36,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13002.0,7.691124442393479
44098,2018,37,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13002.0,7.691124442393479
44098,2018,38,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13002.0,7.691124442393479
44098,2018,40,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13002.0,7.691124442393479
44098,2018,48,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13002.0,7.691124442393479
44098,2018,50,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13002.0,7.691124442393479
44098,2018,52,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13002.0,7.691124442393479
44098,2019,3,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13394.0,7.466029565477078
44098,2019,4,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13394.0,7.466029565477078
44098,2019,6,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13394.0,7.466029565477078
44098,2019,8,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13394.0,7.466029565477078
44098,2019,11,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13394.0,7.466029565477078
44098,2019,13,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13394.0,7.466029565477078
44098,2019,14,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13394.0,7.466029565477078
44098,2019,20,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13394.0,7.466029565477078
44098,2019,43,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13394.0,7.466029565477078
44098,2019,45,dengue,1,DISTRACCIÓN,LA GUAJIRA,260.0,Bajo (<1.000 m),13394.0,7.466029565477078
44110,2018,24,dengue,1,EL MOLINO,LA GUAJIRA,456.0,Bajo (<1.000 m),7170.0,13.94700139470014
44110,2018,29,dengue,1,EL MOLINO,LA GUAJIRA,456.0,Bajo (<1.000 m),7170.0,13.94700139470014
44110,2018,32,dengue,1,EL MOLINO,LA GUAJIRA,456.0,Bajo (<1.000 m),7170.0,13.94700139470014
44110,2018,33,dengue,1,EL MOLINO,LA GUAJIRA,456.0,Bajo (<1.000 m),7170.0,13.94700139470014
44110,2018,34,dengue,1,EL MOLINO,LA GUAJIRA,456.0,Bajo (<1.000 m),7170.0,13.94700139470014
44110,2018,35,dengue,1,EL MOLINO,LA GUAJIRA,456.0,Bajo (<1.000 m),7170.0,13.94700139470014
44110,2018,36,dengue,1,EL MOLINO,LA GUAJIRA,456.0,Bajo (<1.000 m),7170.0,13.94700139470014
44110,2018,37,dengue,1,EL MOLINO,LA GUAJIRA,456.0,Bajo (<1.000 m),7170.0,13.94700139470014
44110,2018,38,dengue,1,EL MOLINO,LA GUAJIRA,456.0,Bajo (<1.000 m),7170.0,13.94700139470014
44110,2018,39,dengue,1,EL MOLINO,LA GUAJIRA,456.0,Bajo (<1.000 m),7170.0,13.94700139470014
44110,2018,40,dengue,1,EL MOLINO,LA GUAJIRA,456.0,Bajo (<1.000 m),7170.0,13.94700139470014
44110,2018,47,dengue,1,EL MOLINO,LA GUAJIRA,456.0,Bajo (<1.000 m),7170.0,13.94700139470014
44110,2018,51,dengue,1,EL MOLINO,LA GUAJIRA,456.0,Bajo (<1.000 m),7170.0,13.94700139470014
44110,2019,8,dengue,1,EL MOLINO,LA GUAJIRA,456.0,Bajo (<1.000 m),7317.0,13.666803334700013
44279,2018,4,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,14,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,15,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,22,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,25,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,26,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,27,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,28,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,29,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,30,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,31,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,32,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,34,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,35,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,36,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,37,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,38,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,39,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,40,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,41,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,42,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,43,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,44,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,45,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,46,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,47,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,48,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,49,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,50,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,51,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2018,52,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),42774.0,2.337868798803011
44279,2019,1,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),44952.0,2.2245951236874886
44279,2019,2,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),44952.0,2.2245951236874886
44279,2019,3,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),44952.0,2.2245951236874886
44279,2019,4,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),44952.0,2.2245951236874886
44279,2019,5,dengue,1,FONSECA,LA GUAJIRA,219.0,Bajo (<1.000 m),44952.0,2.2245951236874886
